"status_id","created_at","text","favorite_count","retweet_count","tag1","tag2","tag3","tag4","lang","lat","lng","stripped_text","sent_value","sentiment"
"1313979182775504898",2020-10-07,"@DudePerfect Trendy family costume (think Schitt's Creek)
Rich people who give out real candy bars
""out of candy"" people- actually inside eating it
Kids with weird/overly scary costumes",1,0,"NA",NA,NA,NA,"en",NA,NA,"DudePerfect Trendy family costume think Schitts CreekRich people who give out real candy barsout of candy people actually inside eating itKids with weirdoverly scary costumes",-2,"negative"
"1313978787856609280",2020-10-07,"What the fuck am I supposed to watch now that I’m done Schitt’s Creek",3,0,"NA",NA,NA,NA,"en",NA,NA,"What the fuck am I supposed to watch now that Im done Schitts Creek",-4,"negative"
"1313978395655573512",2020-10-07,"Motel from Emmy-award winning show Schitt’s Creek is up for sale /via @globeandmail https://t.co/V1YL76DQjF",1,0,"NA",NA,NA,NA,"en",NA,NA,"Motel from Emmyaward winning show Schitts Creek is up for sale via globeandmail ",4,"positive"
"1313977595667439616",2020-10-07,"bro schitt's creek is so fucking funny",9,0,"NA",NA,NA,NA,"en",NA,NA,"bro schitts creek is so fucking funny",0,"neutral"
"1313977411487367169",2020-10-07,"Well I finished Schitt’s Creek. I didn’t expect to cry that much. Now I need something really funny to watch...",5,0,"NA",NA,NA,NA,"en",NA,NA,"Well I finished Schitts Creek I didnt expect to cry that much Now I need something really funny to watch",3,"positive"
"1313977091436818434",2020-10-07,"absolutely LOVE to see the schitt's creek cast thriving! https://t.co/NSHOH9GbKv",1,0,"NA",NA,NA,NA,"en",NA,NA,"absolutely LOVE to see the schitts creek cast thriving ",3,"positive"
"1313977025976299527",2020-10-07,"Schitt's Creek is a good show pls stop asking and just watch it",3,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek is a good show pls stop asking and just watch it",-1,"negative"
"1313976584462884865",2020-10-07,"One of my neighbors watches Schitt’s Creek all day which leaves me hearing the transition song periodically while working and its giving me fomo",5,0,"NA",NA,NA,NA,"en",NA,NA,"One of my neighbors watches Schitts Creek all day which leaves me hearing the transition song periodically while working and its giving me fomo",-1,"negative"
"1313976306942476290",2020-10-07,"Things i've done instead of writing my paper in the last 48 hours:
- Made dinner
- Read an entire book
- Went on social media
- Took a walk
- Watched Schitt's Creek
- Edited a podcast for work
- Sorted my personal email's inbox
- Cleaned the bathroom",3,0,"NA",NA,NA,NA,"en",NA,NA,"Things ive done instead of writing my paper in the last  hours Made dinner Read an entire book Went on social media Took a walk Watched Schitts Creek Edited a podcast for work Sorted my personal emails inbox Cleaned the bathroom",2,"positive"
"1313976284230246400",2020-10-07,"Via @huffpostqueer: Dan Levy Of 'Schitt's Creek' Blasts Comedy Central India For Editing Same-Sex Kiss https://t.co/XCxsIp1Jxx | #lgbtq #lgbt #politics",2,0,"c(""lgbtq""","""lgbt""","""politics"")",NA,"en",NA,NA,"Via huffpostqueer Dan Levy Of Schitts Creek Blasts Comedy Central India For Editing SameSex Kiss ",3,"positive"
"1313976215032803328",2020-10-07,"Dan Levy calls out Comedy Central India for censoring 'Schitt's Creek' same-sex kiss https://t.co/j0Wmxkn0SE https://t.co/kpfTa9hWpa",1,0,"NA",NA,NA,NA,"en",NA,NA,"Dan Levy calls out Comedy Central India for censoring Schitts Creek samesex kiss ",1,"positive"
"1313975894973841410",2020-10-07,"One thing I cannot get over in Schitt’s Creek is that everyone is eating yogurt all the time for some reason and I kind of hate it.",6,0,"NA",NA,NA,NA,"en",NA,NA,"One thing I cannot get over in Schitts Creek is that everyone is eating yogurt all the time for some reason and I kind of hate it",-3,"negative"
"1313777596132323328",2020-10-07,"Love is Love: ‘Schitt's Creek’ creator Dan Levy slams Comedy Central India for censoring kiss between two men

@danjlevy @ComedyCentralIn #SchittsCreek 

https://t.co/o5DPb6EmDo",0,0,"SchittsCreek",NA,NA,NA,"en",NA,NA,"Love is Love Schitts Creek creator Dan Levy slams Comedy Central India for censoring kiss between two mendanjlevy ComedyCentralIn SchittsCreek ",5,"positive"
"1313975138908594176",2020-10-07,"Love is Love: ‘Schitt's Creek’ creator Dan Levy slams Comedy Central India for censoring kiss between two men

https://t.co/o5DPb6mLLQ",2,1,"NA",NA,NA,NA,"en",NA,NA,"Love is Love Schitts Creek creator Dan Levy slams Comedy Central India for censoring kiss between two men",5,"positive"
"1313975130016542721",2020-10-07,"Just realized I only have two episodes of schitt’s creek left... here comes the waterworks damn",0,0,"NA",NA,NA,NA,"en",NA,NA,"Just realized I only have two episodes of schitts creek left here comes the waterworks damn",-5,"negative"
"1313941479073619968",2020-10-07,"Schitt’s creek and the good place both ending and being posted on Netflix at the same time and I’m just SAD",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts creek and the good place both ending and being posted on Netflix at the same time and Im just SAD",-2,"negative"
"1313974646866235392",2020-10-07,"I just finished the last season of Schitt’s Creek and now I’m a sobbing mess lol. So thankful for all the laughter, tears and unbridled joy this show has brought with it ❤️",2,0,"NA",NA,NA,NA,"en",NA,NA,"I just finished the last season of Schitts Creek and now Im a sobbing mess lol So thankful for all the laughter tears and unbridled joy this show has brought with it ️",6,"positive"
"1313973632683724800",2020-10-07,"Dan Levy isn’t happy about this kiss being censored out of ‘Schitt’s Creek’ / Queerty https://t.co/EUfL3WRQEv",1,1,"NA",NA,NA,NA,"en",NA,NA,"Dan Levy isnt happy about this kiss being censored out of Schitts Creek  Queerty ",3,"positive"
"1313973511522643969",2020-10-07,"@Sage0718 when Google exists?? lol nah, it’s about a painfully privileged white family who gets down on their luck and literally has to slum it in a town called Schitt’s Creek, hence the name! it’s pretty funny.",1,0,"NA",NA,NA,NA,"en",NA,NA,"Sage when Google exists lol nah its about a painfully privileged white family who gets down on their luck and literally has to slum it in a town called Schitts Creek hence the name its pretty funny",11,"positive"
"1313973246090334208",2020-10-07,"Great point
'Schitt's Creek' star Dan Levy calls out TV channel for censoring gay kiss

https://t.co/KE0mYkSeSG",0,0,"NA",NA,NA,NA,"en",NA,NA,"Great pointSchitts Creek star Dan Levy calls out TV channel for censoring gay kiss",0,"neutral"
"1313973226037370880",2020-10-07,"Quotes from Robin: “Is it bad that I didn’t watch Schitt’s Creek because I thought it was Schmidt’s Creek until now? A spin off of New Girl staring Schmidt?”",7,2,"NA",NA,NA,NA,"en",NA,NA,"Quotes from Robin Is it bad that I didnt watch Schitts Creek because I thought it was Schmidts Creek until now A spin off of New Girl staring Schmidt",-3,"negative"
"1313972621302734849",2020-10-07,"@Literroy Yeahhhh. When the Schitt’s Creek gang were even momentarily hugging each other at the Emmys I was both emotional but also SO TENSE. Like no guys the virus doesn’t care you won.",1,0,"NA",NA,NA,NA,"en",NA,NA,"Literroy Yeahhhh When the Schitts Creek gang were even momentarily hugging each other at the Emmys I was both emotional but also SO TENSE Like no guys the virus doesnt care you won",6,"positive"
"1313972143848386560",2020-10-07,"@ScottFaldon I'm watching Schitt's Creek.

If you haven't seen it... I can't recommend it enough.",2,0,"NA",NA,NA,NA,"en",NA,NA,"ScottFaldon Im watching Schitts CreekIf you havent seen it I cant recommend it enough",2,"positive"
"1313972021185912832",2020-10-07,"So I only started watching Schitt’s Creek 2 weeks ago as a way to distract myself from my bereavement and now I’m here on the last episode sobbing.

@FaithNoMoar needs to know I finished it and it was wonderful 😭 https://t.co/e5hJdKtbEQ",5,0,"NA",NA,NA,NA,"en",NA,NA,"So I only started watching Schitts Creek  weeks ago as a way to distract myself from my bereavement and now Im here on the last episode sobbingFaithNoMoar needs to know I finished it and it was wonderful  ",2,"positive"
"1313706084025147393",2020-10-07,"i feel bad for anyone who’s never seen an episode of schitt’s creek",1,0,"NA",NA,NA,NA,"en",NA,NA,"i feel bad for anyone whos never seen an episode of schitts creek",-3,"negative"
"1313971607895969798",2020-10-07,"""Joy is the easiest thing to take for granted and the hardest thing to get right."" - this Schitt's Creek Netflix special",0,0,"NA",NA,NA,NA,"en",NA,NA,"Joy is the easiest thing to take for granted and the hardest thing to get right  this Schitts Creek Netflix special",4,"positive"
"1313969537738571777",2020-10-07,"@SarahTheColor Yes.

Schitt’s Creek gets better as it goes on. I remember not liking the first season so much.",1,0,"NA",NA,NA,NA,"en",NA,NA,"SarahTheColor YesSchitts Creek gets better as it goes on I remember not liking the first season so much",2,"positive"
"1313969403722072064",2020-10-07,"The character development in Schitt’s Creek is just *chef’s kiss* https://t.co/2qZiXxnnk0",11,0,"NA",NA,NA,NA,"en",NA,NA,"The character development in Schitts Creek is just chefs kiss ",2,"positive"
"1313969131859910664",2020-10-07,"I just finished the last episode of Schitt’s Creek 😭 I’m so upset I didn’t know about the show until a few months ago and now it’s over. It’s been on for like 7 years, why didn’t yall tell me sooner 😂",1,0,"NA",NA,NA,NA,"en",NA,NA,"I just finished the last episode of Schitts Creek  Im so upset I didnt know about the show until a few months ago and now its over Its been on for like  years why didnt yall tell me sooner ",-2,"negative"
"1313968629722107905",2020-10-07,"So y’all I’m watching Schitt’s Creek and the Mayor’s wife sounds so familiar. So why is she crazy lady from Twitches?!?!",0,0,"NA",NA,NA,NA,"en",NA,NA,"So yall Im watching Schitts Creek and the Mayors wife sounds so familiar So why is she crazy lady from Twitches",-2,"negative"
"1313968334535303174",2020-10-07,"God must have known that I needed more Schitt's Creek in my life",2,0,"NA",NA,NA,NA,"en",NA,NA,"God must have known that I needed more Schitts Creek in my life",1,"positive"
"1313967318150545409",2020-10-07,"Okay why do I love Schitt’s Creek this much?",2,0,"NA",NA,NA,NA,"en",NA,NA,"Okay why do I love Schitts Creek this much",3,"positive"
"1313966601587179520",2020-10-07,"Dan Levy slams Comedy Central India for censoring a gay kiss in 'Schitt's Creek' https://t.co/TcCZ75ec08 https://t.co/9kPksYAGLY",0,0,"NA",NA,NA,NA,"en",NA,NA,"Dan Levy slams Comedy Central India for censoring a gay kiss in Schitts Creek ",-1,"negative"
"1313966596151361536",2020-10-07,"Schitt's Creek creator Dan Levy criticises 'censorship' of same-sex kiss - BBC News https://t.co/itxcEDklL0 https://t.co/8FdqqquOeF",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek creator Dan Levy criticises censorship of samesex kiss  BBC News ",2,"positive"
"1313965251977641984",2020-10-07,"Coming up on #TheScreenShow with @jdrrr:
▶️ US writer/director Channing Godfrey Peoples (@cgpeoples) on her debut feature Miss Juneteenth
▶️ Director Garrett Bradley's critically acclaimed documentary TIME
▶️ @SARussellwords on Emmy-slayer Schitt's Creek
👂10am on @RadioNational https://t.co/WOSnivHFOf",3,2,"TheScreenShow",NA,NA,NA,"en",NA,NA,"Coming up on TheScreenShow with jdrrr️ US writerdirector Channing Godfrey Peoples cgpeoples on her debut feature Miss Juneteenth️ Director Garrett Bradleys critically acclaimed documentary TIME️ SARussellwords on Emmyslayer Schitts Creekam on RadioNational ",-2,"negative"
"1313963440038387712",2020-10-07,"The series finale of Schitt's Creek had me crying like a lil bitch. What a delightful show to watch. 10/10. Highly recommend it",0,0,"NA",NA,NA,NA,"en",NA,NA,"The series finale of Schitts Creek had me crying like a lil bitch What a delightful show to watch  Highly recommend it",-4,"negative"
"1313964899069046791",2020-10-07,"Dan Levy, the show's creator, has said he wanted Schitt's Creek to be a safe space for its audience and therefore couldn't include any sort of bigotry in their stories. Along with the inclusivity, that's one of my favourite things about the show",0,0,"NA",NA,NA,NA,"en",NA,NA,"Dan Levy the shows creator has said he wanted Schitts Creek to be a safe space for its audience and therefore couldnt include any sort of bigotry in their stories Along with the inclusivity thats one of my favourite things about the show",1,"positive"
"1313964589571334145",2020-10-07,"‘#Schitt’s #Creek’ #Actor #Sarah Levy Cast in #Covid-#Inspired #Indie ‘Distancing Socially’ (EXCLUSIVE)
https://t.co/K5yUX9tvJh https://t.co/M7qhY2Urga",0,0,"c(""Schitt""","""Creek""","""Actor""","""Sarah""","en",NA,NA,"Schitts Creek Actor Sarah Levy Cast in CovidInspired Indie Distancing Socially EXCLUSIVE",2,"positive"
"1313963846562873344",2020-10-07,"@dianabization YES i’m an avid fan of schitt’s creek!!!",0,0,"NA",NA,NA,NA,"en",NA,NA,"dianabization YES im an avid fan of schitts creek",5,"positive"
"1313963445872742401",2020-10-07,"Okay, I'm kind of afraid to mention this, but... Am I the only person who watched Schitt's Creek and just thought, ""Eh"" after one episode???

Everyone seems to love it so much!",20,0,"NA",NA,NA,NA,"en",NA,NA,"Okay Im kind of afraid to mention this but Am I the only person who watched Schitts Creek and just thought Eh after one episodeEveryone seems to love it so much",1,"positive"
"1313963214124838919",2020-10-07,"the Schitt’s Creek finale had no right to make me cry the way it did oh my god",1,0,"NA",NA,NA,NA,"en",NA,NA,"the Schitts Creek finale had no right to make me cry the way it did oh my god",0,"neutral"
"1313962983031267328",2020-10-07,"Schitt's creek topped #socialmedia charts after the emmys https://t.co/78Cy6t0UNe https://t.co/1wVu3YQahS",0,0,"socialmedia",NA,NA,NA,"en",NA,NA,"Schitts creek topped socialmedia charts after the emmys ",2,"positive"
"1313962907722567680",2020-10-07,"Emmys 2020: Why 'Schitt's Creek' won big (hint: Netflix helped) https://t.co/5av0c3vqdT",0,0,"NA",NA,NA,NA,"en",NA,NA,"Emmys  Why Schitts Creek won big hint Netflix helped ",6,"positive"
"1313960331752935425",2020-10-07,"'Schitt's Creek' Wins Emmy for Comedy Series, Completes Historic Sweep - Variety https://t.co/oetKVtqYLv",0,0,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek Wins Emmy for Comedy Series Completes Historic Sweep  Variety ",5,"positive"
"1313962900650897409",2020-10-07,"I'm doing laundry at the moment, but I'll be getting back into my reread later tonight. Right now I think it's Schitt's Creek time.",0,0,"NA",NA,NA,NA,"en",NA,NA,"Im doing laundry at the moment but Ill be getting back into my reread later tonight Right now I think its Schitts Creek time",-2,"negative"
